Fecha (dd/mm/aaaa);Indice;Variación diaria absoluta (%);Variación diaria porcentual (%)
11/11/2009 12:00:00 a.m.;1303.86;-0.20;-0.02
12/11/2009 12:00:00 a.m.;1308.45;4.59;0.35
13/11/2009 12:00:00 a.m.;1311.43;2.98;0.23
17/11/2009 12:00:00 a.m.;1314.81;3.38;0.26
18/11/2009 12:00:00 a.m.;1299.42;-15.39;-1.17
19/11/2009 12:00:00 a.m.;1301.12;1.70;0.13
20/11/2009 12:00:00 a.m.;1301.85;0.73;0.06
23/11/2009 12:00:00 a.m.;1305.65;3.80;0.29
24/11/2009 12:00:00 a.m.;1312.26;6.61;0.51
25/11/2009 12:00:00 a.m.;1327.17;14.91;1.14
26/11/2009 12:00:00 a.m.;1316.16;-11.01;-0.83
27/11/2009 12:00:00 a.m.;1328.31;12.15;0.92
30/11/2009 12:00:00 a.m.;1318.05;-10.26;-0.77
01/12/2009 12:00:00 a.m.;1335.21;17.16;1.30
02/12/2009 12:00:00 a.m.;1337.22;2.01;0.15
03/12/2009 12:00:00 a.m.;1356.57;19.35;1.45
04/12/2009 12:00:00 a.m.;1353.58;-2.99;-0.22
07/12/2009 12:00:00 a.m.;1358.31;4.73;0.35
09/12/2009 12:00:00 a.m.;1357.77;-0.54;-0.04
10/12/2009 12:00:00 a.m.;1351.02;-6.75;-0.50
11/12/2009 12:00:00 a.m.;1366.34;15.32;1.13
14/12/2009 12:00:00 a.m.;1366.46;0.12;0.01
15/12/2009 12:00:00 a.m.;1368.48;2.02;0.15
16/12/2009 12:00:00 a.m.;1379.58;11.10;0.81
17/12/2009 12:00:00 a.m.;1382.63;3.05;0.22
18/12/2009 12:00:00 a.m.;1370.34;-12.29;-0.89
21/12/2009 12:00:00 a.m.;1369.56;-0.78;-0.06
22/12/2009 12:00:00 a.m.;1365.23;-4.33;-0.32
23/12/2009 12:00:00 a.m.;1364.13;-1.10;-0.08
24/12/2009 12:00:00 a.m.;1372.72;8.59;0.63
28/12/2009 12:00:00 a.m.;1365.06;-7.66;-0.56
29/12/2009 12:00:00 a.m.;1366.35;1.29;0.09
30/12/2009 12:00:00 a.m.;1366.85;0.50;0.04
04/01/2010 12:00:00 a.m.;1374.28;7.43;0.54
05/01/2010 12:00:00 a.m.;1373.23;-1.05;-0.08
06/01/2010 12:00:00 a.m.;1373.89;0.66;0.05
07/01/2010 12:00:00 a.m.;1368.91;-4.98;-0.36
08/01/2010 12:00:00 a.m.;1374.72;5.81;0.42
12/01/2010 12:00:00 a.m.;1369.53;-5.19;-0.38
13/01/2010 12:00:00 a.m.;1379.91;10.38;0.76
14/01/2010 12:00:00 a.m.;1386.91;7.00;0.51
15/01/2010 12:00:00 a.m.;1382.66;-4.25;-0.31
18/01/2010 12:00:00 a.m.;1382.07;-0.59;-0.04
19/01/2010 12:00:00 a.m.;1386.01;3.94;0.29
20/01/2010 12:00:00 a.m.;1381.80;-4.21;-0.30
21/01/2010 12:00:00 a.m.;1355.28;-26.52;-1.92
22/01/2010 12:00:00 a.m.;1364.33;9.05;0.67
25/01/2010 12:00:00 a.m.;1345.31;-19.02;-1.39
26/01/2010 12:00:00 a.m.;1357.80;12.49;0.93
27/01/2010 12:00:00 a.m.;1355.80;-2.00;-0.15
28/01/2010 12:00:00 a.m.;1353.57;-2.23;-0.16
29/01/2010 12:00:00 a.m.;1363.67;10.10;0.75
01/02/2010 12:00:00 a.m.;1358.49;-5.18;-0.38
02/02/2010 12:00:00 a.m.;1363.85;5.36;0.39
03/02/2010 12:00:00 a.m.;1359.43;-4.42;-0.32
04/02/2010 12:00:00 a.m.;1334.80;-24.63;-1.81
05/02/2010 12:00:00 a.m.;1326.08;-8.72;-0.65
08/02/2010 12:00:00 a.m.;1327.03;0.95;0.07
09/02/2010 12:00:00 a.m.;1345.54;18.51;1.39
10/02/2010 12:00:00 a.m.;1353.70;8.16;0.61
11/02/2010 12:00:00 a.m.;1358.21;4.51;0.33
12/02/2010 12:00:00 a.m.;1355.84;-2.37;-0.17
15/02/2010 12:00:00 a.m.;1357.59;1.75;0.13
16/02/2010 12:00:00 a.m.;1364.53;6.94;0.51
17/02/2010 12:00:00 a.m.;1366.11;1.58;0.12
18/02/2010 12:00:00 a.m.;1359.64;-6.47;-0.47
19/02/2010 12:00:00 a.m.;1372.51;12.87;0.95
22/02/2010 12:00:00 a.m.;1372.84;0.33;0.02
23/02/2010 12:00:00 a.m.;1379.75;6.91;0.50
24/02/2010 12:00:00 a.m.;1398.47;18.72;1.36
25/02/2010 12:00:00 a.m.;1385.85;-12.62;-0.90
26/02/2010 12:00:00 a.m.;1391.02;5.17;0.37
01/03/2010 12:00:00 a.m.;1392.91;1.89;0.14
02/03/2010 12:00:00 a.m.;1391.36;-1.55;-0.11
03/03/2010 12:00:00 a.m.;1401.53;10.17;0.73
04/03/2010 12:00:00 a.m.;1398.81;-2.72;-0.19
05/03/2010 12:00:00 a.m.;1399.63;0.82;0.06
08/03/2010 12:00:00 a.m.;1408.35;8.72;0.62
09/03/2010 12:00:00 a.m.;1403.17;-5.18;-0.37
10/03/2010 12:00:00 a.m.;1403.82;0.65;0.05
11/03/2010 12:00:00 a.m.;1405.26;1.44;0.10
12/03/2010 12:00:00 a.m.;1406.49;1.23;0.09
15/03/2010 12:00:00 a.m.;1404.42;-2.07;-0.15
16/03/2010 12:00:00 a.m.;1411.71;7.29;0.52
17/03/2010 12:00:00 a.m.;1429.40;17.69;1.25
18/03/2010 12:00:00 a.m.;1432.30;2.90;0.20
19/03/2010 12:00:00 a.m.;1414.10;-18.20;-1.27
23/03/2010 12:00:00 a.m.;1426.74;12.64;0.89
24/03/2010 12:00:00 a.m.;1422.69;-4.05;-0.28
25/03/2010 12:00:00 a.m.;1427.24;4.55;0.32
26/03/2010 12:00:00 a.m.;1423.02;-4.22;-0.30
29/03/2010 12:00:00 a.m.;1429.29;6.27;0.44
30/03/2010 12:00:00 a.m.;1430.71;1.42;0.10
31/03/2010 12:00:00 a.m.;1440.58;9.87;0.69
05/04/2010 12:00:00 a.m.;1450.93;10.35;0.72
06/04/2010 12:00:00 a.m.;1460.30;9.37;0.65
07/04/2010 12:00:00 a.m.;1472.19;11.89;0.81
08/04/2010 12:00:00 a.m.;1472.76;0.57;0.04
09/04/2010 12:00:00 a.m.;1468.95;-3.81;-0.26
12/04/2010 12:00:00 a.m.;1470.70;1.75;0.12
13/04/2010 12:00:00 a.m.;1470.91;0.21;0.01
14/04/2010 12:00:00 a.m.;1478.47;7.56;0.51
15/04/2010 12:00:00 a.m.;1481.14;2.67;0.18
16/04/2010 12:00:00 a.m.;1463.27;-17.87;-1.21
19/04/2010 12:00:00 a.m.;1453.14;-10.13;-0.69
20/04/2010 12:00:00 a.m.;1467.76;14.62;1.01
21/04/2010 12:00:00 a.m.;1475.06;7.30;0.50
22/04/2010 12:00:00 a.m.;1478.51;3.45;0.23
23/04/2010 12:00:00 a.m.;1488.05;9.54;0.65
26/04/2010 12:00:00 a.m.;1484.44;-3.61;-0.24
27/04/2010 12:00:00 a.m.;1472.11;-12.33;-0.83
28/04/2010 12:00:00 a.m.;1457.28;-14.83;-1.01
29/04/2010 12:00:00 a.m.;1469.22;11.94;0.82
30/04/2010 12:00:00 a.m.;1467.26;-1.96;-0.13
03/05/2010 12:00:00 a.m.;1490.16;22.90;1.56
04/05/2010 12:00:00 a.m.;1481.63;-8.53;-0.57
05/05/2010 12:00:00 a.m.;1446.55;-35.08;-2.37
06/05/2010 12:00:00 a.m.;1403.06;-43.49;-3.01
07/05/2010 12:00:00 a.m.;1412.80;9.74;0.69
10/05/2010 12:00:00 a.m.;1438.18;25.38;1.80
11/05/2010 12:00:00 a.m.;1442.63;4.45;0.31
12/05/2010 12:00:00 a.m.;1451.06;8.43;0.58
13/05/2010 12:00:00 a.m.;1454.93;3.87;0.27
14/05/2010 12:00:00 a.m.;1444.27;-10.66;-0.73
18/05/2010 12:00:00 a.m.;1424.49;-19.78;-1.37
19/05/2010 12:00:00 a.m.;1406.37;-18.12;-1.27
20/05/2010 12:00:00 a.m.;1395.99;-10.38;-0.74
21/05/2010 12:00:00 a.m.;1397.39;1.40;0.10
24/05/2010 12:00:00 a.m.;1410.93;13.54;0.97
25/05/2010 12:00:00 a.m.;1399.25;-11.68;-0.83
26/05/2010 12:00:00 a.m.;1432.82;33.57;2.40
27/05/2010 12:00:00 a.m.;1428.47;-4.35;-0.30
28/05/2010 12:00:00 a.m.;1446.48;18.01;1.26
31/05/2010 12:00:00 a.m.;1444.54;-1.94;-0.13
01/06/2010 12:00:00 a.m.;1447.26;2.72;0.19
02/06/2010 12:00:00 a.m.;1451.91;4.65;0.32
03/06/2010 12:00:00 a.m.;1453.36;1.45;0.10
04/06/2010 12:00:00 a.m.;1438.30;-15.06;-1.04
08/06/2010 12:00:00 a.m.;1433.27;-5.03;-0.35
09/06/2010 12:00:00 a.m.;1445.53;12.26;0.86
10/06/2010 12:00:00 a.m.;1446.34;0.81;0.06
11/06/2010 12:00:00 a.m.;1448.08;1.74;0.12
15/06/2010 12:00:00 a.m.;1450.71;2.63;0.18
16/06/2010 12:00:00 a.m.;1461.39;10.68;0.74
17/06/2010 12:00:00 a.m.;1460.56;-0.83;-0.06
18/06/2010 12:00:00 a.m.;1472.41;11.85;0.81
21/06/2010 12:00:00 a.m.;1466.78;-5.63;-0.38
22/06/2010 12:00:00 a.m.;1467.67;0.89;0.06
23/06/2010 12:00:00 a.m.;1471.95;4.28;0.29
24/06/2010 12:00:00 a.m.;1468.73;-3.22;-0.22
25/06/2010 12:00:00 a.m.;1475.04;6.31;0.43
28/06/2010 12:00:00 a.m.;1472.02;-3.02;-0.20
29/06/2010 12:00:00 a.m.;1453.60;-18.42;-1.25
30/06/2010 12:00:00 a.m.;1466.78;13.18;0.91
01/07/2010 12:00:00 a.m.;1459.01;-7.77;-0.53
02/07/2010 12:00:00 a.m.;1455.04;-3.97;-0.27
06/07/2010 12:00:00 a.m.;1463.82;8.78;0.60
07/07/2010 12:00:00 a.m.;1462.81;1.01;0.07
08/07/2010 12:00:00 a.m.;1474.59;11.78;0.81
09/07/2010 12:00:00 a.m.;1478.49;3.90;0.26
12/07/2010 12:00:00 a.m.;1496.79;18.30;1.24
13/07/2010 12:00:00 a.m.;1507.16;10.37;0.69
14/07/2010 12:00:00 a.m.;1521.17;14.01;0.93
15/07/2010 12:00:00 a.m.;1532.45;11.28;0.74
16/07/2010 12:00:00 a.m.;1526.67;-5.78;-0.38
19/07/2010 12:00:00 a.m.;1528.75;2.08;0.14
21/07/2010 12:00:00 a.m.;1565.50;36.75;2.40
22/07/2010 12:00:00 a.m.;1566.33;0.83;0.05
23/07/2010 12:00:00 a.m.;1569.86;3.53;0.23
26/07/2010 12:00:00 a.m.;1596.49;26.63;1.70
27/07/2010 12:00:00 a.m.;1602.61;6.12;0.38
28/07/2010 12:00:00 a.m.;1591.33;-11.28;-0.70
29/07/2010 12:00:00 a.m.;1562.05;-29.28;-1.84
30/07/2010 12:00:00 a.m.;1571.62;9.57;0.61
02/08/2010 12:00:00 a.m.;1575.01;3.39;0.22
03/08/2010 12:00:00 a.m.;1586.92;11.91;0.76
04/08/2010 12:00:00 a.m.;1595.44;8.52;0.54
05/08/2010 12:00:00 a.m.;1601.01;5.57;0.35
06/08/2010 12:00:00 a.m.;1580.41;-20.60;-1.29
09/08/2010 12:00:00 a.m.;1582.51;2.10;0.13
10/08/2010 12:00:00 a.m.;1577.34;-5.17;-0.33
11/08/2010 12:00:00 a.m.;1558.12;-19.22;-1.22
12/08/2010 12:00:00 a.m.;1557.42;-0.70;-0.04
13/08/2010 12:00:00 a.m.;1567.78;10.36;0.67
17/08/2010 12:00:00 a.m.;1575.02;7.24;0.46
18/08/2010 12:00:00 a.m.;1581.48;6.46;0.41
19/08/2010 12:00:00 a.m.;1586.73;5.25;0.33
20/08/2010 12:00:00 a.m.;1585.60;-1.13;-0.07
23/08/2010 12:00:00 a.m.;1606.82;21.22;1.34
24/08/2010 12:00:00 a.m.;1605.58;-1.24;-0.08
25/08/2010 12:00:00 a.m.;1602.95;-2.63;-0.16
26/08/2010 12:00:00 a.m.;1616.93;13.98;0.87
27/08/2010 12:00:00 a.m.;1639.89;22.96;1.42
30/08/2010 12:00:00 a.m.;1642.91;3.02;0.18
31/08/2010 12:00:00 a.m.;1664.18;21.27;1.29
01/09/2010 12:00:00 a.m.;1713.81;49.63;2.98
02/09/2010 12:00:00 a.m.;1681.03;-32.78;-1.91
03/09/2010 12:00:00 a.m.;1687.24;6.21;0.37
06/09/2010 12:00:00 a.m.;1719.62;32.38;1.92
07/09/2010 12:00:00 a.m.;1715.27;-4.35;-0.25
08/09/2010 12:00:00 a.m.;1735.68;20.41;1.19
09/09/2010 12:00:00 a.m.;1730.15;-5.53;-0.32
10/09/2010 12:00:00 a.m.;1699.91;-30.24;-1.75
13/09/2010 12:00:00 a.m.;1695.47;-4.44;-0.26
14/09/2010 12:00:00 a.m.;1703.11;7.64;0.45
15/09/2010 12:00:00 a.m.;1693.44;-9.67;-0.57
16/09/2010 12:00:00 a.m.;1691.32;-2.12;-0.13
17/09/2010 12:00:00 a.m.;1691.24;-0.08;0.00
20/09/2010 12:00:00 a.m.;1709.46;18.22;1.08
21/09/2010 12:00:00 a.m.;1716.15;6.69;0.39
22/09/2010 12:00:00 a.m.;1707.34;-8.81;-0.51
23/09/2010 12:00:00 a.m.;1693.47;-13.87;-0.81
24/09/2010 12:00:00 a.m.;1697.26;3.79;0.22
27/09/2010 12:00:00 a.m.;1711.46;14.20;0.84
28/09/2010 12:00:00 a.m.;1744.84;33.38;1.95
29/09/2010 12:00:00 a.m.;1766.22;21.38;1.23
30/09/2010 12:00:00 a.m.;1769.50;3.28;0.19
01/10/2010 12:00:00 a.m.;1766.79;-2.71;-0.15
04/10/2010 12:00:00 a.m.;1766.42;-0.37;-0.02
05/10/2010 12:00:00 a.m.;1794.73;28.31;1.60
06/10/2010 12:00:00 a.m.;1825.05;30.32;1.69
07/10/2010 12:00:00 a.m.;1808.89;-16.16;-0.89
08/10/2010 12:00:00 a.m.;1826.38;17.49;0.97
11/10/2010 12:00:00 a.m.;1845.91;19.53;1.07
12/10/2010 12:00:00 a.m.;1842.54;-3.37;-0.18
13/10/2010 12:00:00 a.m.;1873.50;30.96;1.68
14/10/2010 12:00:00 a.m.;1855.43;-18.07;-0.96
15/10/2010 12:00:00 a.m.;1833.59;-21.84;-1.18
19/10/2010 12:00:00 a.m.;1857.75;24.16;1.32
20/10/2010 12:00:00 a.m.;1860.52;2.77;0.15
21/10/2010 12:00:00 a.m.;1877.98;17.46;0.94
22/10/2010 12:00:00 a.m.;1906.66;28.68;1.53
25/10/2010 12:00:00 a.m.;1900.10;-6.56;-0.34
26/10/2010 12:00:00 a.m.;1870.75;-29.35;-1.54
27/10/2010 12:00:00 a.m.;1862.84;-7.91;-0.42
28/10/2010 12:00:00 a.m.;1871.21;8.37;0.45
29/10/2010 12:00:00 a.m.;1901.83;30.62;1.64
02/11/2010 12:00:00 a.m.;1913.88;12.05;0.63
03/11/2010 12:00:00 a.m.;1923.28;9.40;0.49
04/11/2010 12:00:00 a.m.;1942.37;19.09;0.99
05/11/2010 12:00:00 a.m.;1940.38;-1.99;-0.10
08/11/2010 12:00:00 a.m.;1939.96;-0.42;-0.02
09/11/2010 12:00:00 a.m.;1938.49;-1.47;-0.08
10/11/2010 12:00:00 a.m.;1889.62;-48.87;-2.52
11/11/2010 12:00:00 a.m.;1841.69;-47.93;-2.54
12/11/2010 12:00:00 a.m.;1795.09;-46.60;-2.53
16/11/2010 12:00:00 a.m.;1729.16;-65.93;-3.67
17/11/2010 12:00:00 a.m.;1786.89;57.73;3.34
18/11/2010 12:00:00 a.m.;1814.13;27.24;1.52
19/11/2010 12:00:00 a.m.;1778.83;-35.30;-1.95
22/11/2010 12:00:00 a.m.;1775.45;-3.38;-0.19
23/11/2010 12:00:00 a.m.;1750.36;-25.09;-1.41
24/11/2010 12:00:00 a.m.;1790.15;39.79;2.27
25/11/2010 12:00:00 a.m.;1784.80;-5.35;-0.30
26/11/2010 12:00:00 a.m.;1770.59;-14.21;-0.80
29/11/2010 12:00:00 a.m.;1762.11;-8.48;-0.48
30/11/2010 12:00:00 a.m.;1779.94;17.83;1.01
01/12/2010 12:00:00 a.m.;1793.55;13.61;0.76
02/12/2010 12:00:00 a.m.;1825.55;32.00;1.78
03/12/2010 12:00:00 a.m.;1830.26;4.71;0.26
06/12/2010 12:00:00 a.m.;1840.29;10.03;0.55
07/12/2010 12:00:00 a.m.;1837.18;-3.11;-0.17
09/12/2010 12:00:00 a.m.;1826.70;-10.48;-0.57
10/12/2010 12:00:00 a.m.;1830.86;4.16;0.23
13/12/2010 12:00:00 a.m.;1841.24;10.38;0.57
14/12/2010 12:00:00 a.m.;1845.71;4.47;0.24
15/12/2010 12:00:00 a.m.;1823.61;-22.10;-1.20
16/12/2010 12:00:00 a.m.;1826.74;3.13;0.17
17/12/2010 12:00:00 a.m.;1823.10;-3.64;-0.20
20/12/2010 12:00:00 a.m.;1815.55;-7.55;-0.41
21/12/2010 12:00:00 a.m.;1824.82;9.27;0.51
22/12/2010 12:00:00 a.m.;1839.59;14.77;0.81
23/12/2010 12:00:00 a.m.;1846.50;6.91;0.38
24/12/2010 12:00:00 a.m.;1853.24;6.74;0.37
27/12/2010 12:00:00 a.m.;1866.12;12.88;0.70
28/12/2010 12:00:00 a.m.;1849.51;-16.61;-0.89
29/12/2010 12:00:00 a.m.;1839.72;-9.79;-0.53
30/12/2010 12:00:00 a.m.;1823.70;-16.02;-0.87
03/01/2011 12:00:00 a.m.;1803.00;-20.70;-1.14
04/01/2011 12:00:00 a.m.;1810.27;7.27;0.40
05/01/2011 12:00:00 a.m.;1790.57;-19.70;-1.09
06/01/2011 12:00:00 a.m.;1766.77;-23.80;-1.33
07/01/2011 12:00:00 a.m.;1781.71;14.94;0.85
11/01/2011 12:00:00 a.m.;1763.08;-18.63;-1.05
12/01/2011 12:00:00 a.m.;1784.10;21.02;1.19
13/01/2011 12:00:00 a.m.;1801.86;17.76;1.00
14/01/2011 12:00:00 a.m.;1796.05;-5.81;-0.32
17/01/2011 12:00:00 a.m.;1801.66;5.61;0.31
18/01/2011 12:00:00 a.m.;1790.41;-11.25;-0.62
19/01/2011 12:00:00 a.m.;1766.21;-24.20;-1.35
20/01/2011 12:00:00 a.m.;1741.61;-24.60;-1.39
21/01/2011 12:00:00 a.m.;1756.48;14.87;0.85
24/01/2011 12:00:00 a.m.;1759.99;3.51;0.20
25/01/2011 12:00:00 a.m.;1754.92;-5.07;-0.29
26/01/2011 12:00:00 a.m.;1771.55;16.63;0.95
27/01/2011 12:00:00 a.m.;1773.04;1.49;0.08
28/01/2011 12:00:00 a.m.;1768.13;-4.91;-0.28
31/01/2011 12:00:00 a.m.;1762.43;-5.70;-0.32
01/02/2011 12:00:00 a.m.;1759.61;-2.82;-0.16
02/02/2011 12:00:00 a.m.;1745.24;-14.37;-0.82
03/02/2011 12:00:00 a.m.;1735.96;-9.28;-0.53
04/02/2011 12:00:00 a.m.;1709.06;-26.90;-1.55
07/02/2011 12:00:00 a.m.;1691.87;-17.19;-1.01
08/02/2011 12:00:00 a.m.;1710.54;18.67;1.10
09/02/2011 12:00:00 a.m.;1696.85;-13.69;-0.80
10/02/2011 12:00:00 a.m.;1687.92;-8.93;-0.53
11/02/2011 12:00:00 a.m.;1694.51;6.59;0.39
14/02/2011 12:00:00 a.m.;1703.39;8.88;0.52
15/02/2011 12:00:00 a.m.;1692.43;-10.96;-0.64
16/02/2011 12:00:00 a.m.;1689.95;-6.42;-0.38
17/02/2011 12:00:00 a.m.;1666.93;-23.02;-1.36
18/02/2011 12:00:00 a.m.;1644.66;-22.27;-1.34
21/02/2011 12:00:00 a.m.;1658.33;13.67;0.83
22/02/2011 12:00:00 a.m.;1661.43;3.10;0.19
23/02/2011 12:00:00 a.m.;1698.63;37.20;2.24
24/02/2011 12:00:00 a.m.;1699.17;0.54;0.03
25/02/2011 12:00:00 a.m.;1713.40;14.23;0.84
28/02/2011 12:00:00 a.m.;1750.97;37.57;2.19
01/03/2011 12:00:00 a.m.;1762.02;11.05;0.63
02/03/2011 12:00:00 a.m.;1760.13;-1.89;-0.11
03/03/2011 12:00:00 a.m.;1782.06;21.93;1.25
04/03/2011 12:00:00 a.m.;1788.14;6.08;0.34
07/03/2011 12:00:00 a.m.;1778.92;-9.22;-0.52
08/03/2011 12:00:00 a.m.;1757.98;-20.94;-1.18
09/03/2011 12:00:00 a.m.;1765.67;7.69;0.44
10/03/2011 12:00:00 a.m.;1728.54;-37.13;-2.10
11/03/2011 12:00:00 a.m.;1699.01;-29.53;-1.71
14/03/2011 12:00:00 a.m.;1685.54;-13.47;-0.79
15/03/2011 12:00:00 a.m.;1645.96;-39.58;-2.35
16/03/2011 12:00:00 a.m.;1638.58;-7.38;-0.45
17/03/2011 12:00:00 a.m.;1708.98;70.40;4.30
18/03/2011 12:00:00 a.m.;1739.16;30.18;1.77
22/03/2011 12:00:00 a.m.;1740.98;1.82;0.10
23/03/2011 12:00:00 a.m.;1743.02;2.04;0.12
24/03/2011 12:00:00 a.m.;1742.05;-0.97;-0.06
25/03/2011 12:00:00 a.m.;1727.79;-14.26;-0.82
28/03/2011 12:00:00 a.m.;1721.70;-6.09;-0.35
29/03/2011 12:00:00 a.m.;1708.76;-12.94;-0.75
30/03/2011 12:00:00 a.m.;1703.93;-4.83;-0.28
31/03/2011 12:00:00 a.m.;1718.45;14.52;0.85
01/04/2011 12:00:00 a.m.;1708.59;-9.86;-0.57
04/04/2011 12:00:00 a.m.;1707.14;-1.45;-0.08
05/04/2011 12:00:00 a.m.;1719.39;12.25;0.72
06/04/2011 12:00:00 a.m.;1724.42;5.03;0.29
07/04/2011 12:00:00 a.m.;1723.94;-0.48;-0.03
08/04/2011 12:00:00 a.m.;1708.66;-15.28;-0.89
11/04/2011 12:00:00 a.m.;1703.10;-5.56;-0.33
12/04/2011 12:00:00 a.m.;1676.58;-26.52;-1.56
13/04/2011 12:00:00 a.m.;1682.54;5.96;0.36
14/04/2011 12:00:00 a.m.;1670.12;-12.42;-0.74
15/04/2011 12:00:00 a.m.;1670.18;0.06;0.00
18/04/2011 12:00:00 a.m.;1653.76;-16.42;-0.98
19/04/2011 12:00:00 a.m.;1661.23;7.47;0.45
20/04/2011 12:00:00 a.m.;1691.73;30.50;1.84
25/04/2011 12:00:00 a.m.;1689.11;-2.62;-0.15
26/04/2011 12:00:00 a.m.;1697.39;8.28;0.49
27/04/2011 12:00:00 a.m.;1690.59;-6.80;-0.40
28/04/2011 12:00:00 a.m.;1697.39;6.80;0.40
29/04/2011 12:00:00 a.m.;1700.68;3.29;0.19
02/05/2011 12:00:00 a.m.;1692.14;-8.54;-0.50
03/05/2011 12:00:00 a.m.;1671.95;-20.19;-1.19
04/05/2011 12:00:00 a.m.;1675.38;3.43;0.21
05/05/2011 12:00:00 a.m.;1643.30;-32.08;-1.91
06/05/2011 12:00:00 a.m.;1652.88;9.58;0.58
09/05/2011 12:00:00 a.m.;1670.42;17.54;1.06
10/05/2011 12:00:00 a.m.;1692.77;22.35;1.34
11/05/2011 12:00:00 a.m.;1697.55;4.78;0.28
12/05/2011 12:00:00 a.m.;1703.03;5.48;0.32
13/05/2011 12:00:00 a.m.;1706.76;3.73;0.22
16/05/2011 12:00:00 a.m.;1700.03;-6.73;-0.39
17/05/2011 12:00:00 a.m.;1713.15;13.12;0.77
18/05/2011 12:00:00 a.m.;1710.67;-2.48;-0.14
19/05/2011 12:00:00 a.m.;1706.13;-4.54;-0.27
20/05/2011 12:00:00 a.m.;1710.50;4.37;0.26
23/05/2011 12:00:00 a.m.;1709.07;-1.43;-0.08
24/05/2011 12:00:00 a.m.;1721.44;12.37;0.72
25/05/2011 12:00:00 a.m.;1717.92;-3.52;-0.20
26/05/2011 12:00:00 a.m.;1733.20;15.28;0.89
27/05/2011 12:00:00 a.m.;1732.02;-1.18;-0.07
30/05/2011 12:00:00 a.m.;1737.87;5.85;0.34
31/05/2011 12:00:00 a.m.;1760.40;22.53;1.30
01/06/2011 12:00:00 a.m.;1753.64;-6.76;-0.38
02/06/2011 12:00:00 a.m.;1752.74;-0.90;-0.05
03/06/2011 12:00:00 a.m.;1753.31;0.57;0.03
07/06/2011 12:00:00 a.m.;1750.15;-3.16;-0.18
08/06/2011 12:00:00 a.m.;1755.85;5.70;0.33
09/06/2011 12:00:00 a.m.;1753.20;-2.65;-0.15
10/06/2011 12:00:00 a.m.;1751.77;-1.43;-0.08
13/06/2011 12:00:00 a.m.;1730.00;-21.77;-1.24
14/06/2011 12:00:00 a.m.;1729.69;-0.31;-0.02
15/06/2011 12:00:00 a.m.;1701.98;-27.71;-1.60
16/06/2011 12:00:00 a.m.;1701.45;-0.53;-0.03
17/06/2011 12:00:00 a.m.;1702.44;0.99;0.06
20/06/2011 12:00:00 a.m.;1697.00;-5.44;-0.32
21/06/2011 12:00:00 a.m.;1709.27;12.27;0.72
22/06/2011 12:00:00 a.m.;1721.61;12.34;0.72
23/06/2011 12:00:00 a.m.;1712.98;-8.63;-0.50
24/06/2011 12:00:00 a.m.;1710.15;-2.83;-0.17
28/06/2011 12:00:00 a.m.;1711.42;1.27;0.07
29/06/2011 12:00:00 a.m.;1718.91;7.49;0.44
30/06/2011 12:00:00 a.m.;1700.43;-18.48;-1.08
01/07/2011 12:00:00 a.m.;1707.03;6.60;0.39
05/07/2011 12:00:00 a.m.;1716.02;8.99;0.53
06/07/2011 12:00:00 a.m.;1677.40;-38.62;-2.25
07/07/2011 12:00:00 a.m.;1673.86;-3.54;-0.21
08/07/2011 12:00:00 a.m.;1656.36;-17.50;-1.05
11/07/2011 12:00:00 a.m.;1612.67;-43.69;-2.64
12/07/2011 12:00:00 a.m.;1597.89;-14.78;-0.92
13/07/2011 12:00:00 a.m.;1610.84;12.95;0.81
14/07/2011 12:00:00 a.m.;1585.16;-25.68;-1.59
15/07/2011 12:00:00 a.m.;1584.07;-1.09;-0.07
18/07/2011 12:00:00 a.m.;1589.30;5.23;0.33
19/07/2011 12:00:00 a.m.;1628.20;38.90;2.45
21/07/2011 12:00:00 a.m.;1644.74;16.54;1.02
22/07/2011 12:00:00 a.m.;1645.71;0.97;0.06
25/07/2011 12:00:00 a.m.;1655.68;9.97;0.61
26/07/2011 12:00:00 a.m.;1664.25;8.57;0.52
27/07/2011 12:00:00 a.m.;1652.59;-11.66;-0.70
28/07/2011 12:00:00 a.m.;1671.32;18.73;1.13
29/07/2011 12:00:00 a.m.;1659.39;-11.93;-0.71
01/08/2011 12:00:00 a.m.;1669.63;10.24;0.62
02/08/2011 12:00:00 a.m.;1658.98;-10.65;-0.64
03/08/2011 12:00:00 a.m.;1651.57;-7.41;-0.45
04/08/2011 12:00:00 a.m.;1601.41;-50.16;-3.04
05/08/2011 12:00:00 a.m.;1588.10;-13.31;-0.83
08/08/2011 12:00:00 a.m.;1535.48;-52.62;-3.31
09/08/2011 12:00:00 a.m.;1578.06;42.58;2.77
10/08/2011 12:00:00 a.m.;1582.20;4.14;0.26
11/08/2011 12:00:00 a.m.;1600.32;18.12;1.15
12/08/2011 12:00:00 a.m.;1611.13;10.81;0.68
16/08/2011 12:00:00 a.m.;1620.63;9.50;0.59
17/08/2011 12:00:00 a.m.;1624.14;3.51;0.22
18/08/2011 12:00:00 a.m.;1581.30;-42.84;-2.64
19/08/2011 12:00:00 a.m.;1573.10;-8.20;-0.52
22/08/2011 12:00:00 a.m.;1572.63;-0.47;-0.03
23/08/2011 12:00:00 a.m.;1594.98;22.35;1.42
24/08/2011 12:00:00 a.m.;1606.58;11.60;0.73
